#----------------------------------------------------------------------------
#
# Project      : Call To Power 2
# File type    : String text file
# Description  : Tooltip and status bar strings (French)
# Id           : $Id:$
#
#----------------------------------------------------------------------------
#
# Disclaimer
#
# THIS FILE IS NOT GENERATED OR SUPPORTED BY ACTIVISION.
#
# This material has been developed at apolyton.net by the Apolyton CtP2 
# Source Code Project. Contact the authors at ctp2source@apolyton.net.
#
#----------------------------------------------------------------------------
#
# Remarks
#
# - This file contains all the localized strings for tooltips and the status bar.
#   It contains nothing else.
# - The order of the strings has been synchronized in the English, French, 
#   German, Italian and Spanish version. This has not been done for the 
#   Japanese version, since that file is missing from the CTP2 source 
#   code project.
# - If you add new strings make sure that you add them at the same location
#   in every language version you have.
# - For easy comparison between the languages make sure that the number
#   of lines in each language file version is the same and that also the
#   comments are at the same place.
# - Keep also the indentation the same.
# - You may add comments after the last line of strings that are specific to 
#   one language only.
#
#----------------------------------------------------------------------------
#
# Modifications from the original Activision code:
#
# - Added new tooltips for national management dialog. (L. Hirth Added 6/2004)
# - Added new statusbartip for new optimize specialist button, in the 
#   city manager. - April 7th 2005 Martin Gühmann
# - Moved Diplomacy Embargo Button strings from add_str.txt (Aug 14th 2005 Martin Gühmann)
# - Added strings for political map - 6-Jul-2009 EPW
# -Added strings for capitol button -5-Jan-10 EPW
# -Added strings for relationship button -7-Jan-10 EPW
#----------------------------------------------------------------------------

# Control Panel
STATUSBAR_DOMADV_PROD_CRIME_BUTTON			"Totalité de la production engloutie dans la criminalité."
TOOLTIP_DOMADV_PROD_CRIME_BUTTON			"Criminalité"
STATUSBAR_DOMADV_PROD_CITYUSE_BUTTON			"Production totale utilisée par les villes."
TOOLTIP_DOMADV_PROD_CITYUSE_BUTTON			"Utilisation ville"

#	Food Window
STATUSBAR_DOMADV_FOOD_CONSUMED_BUTTON			"Quantité totale de nourriture consommée par les citoyens."
TOOLTIP_DOMADV_FOOD_CONSUMED_BUTTON			"Nourriture consommée"
STATUSBAR_DOMADV_FOOD_CRIME_BUTTON			"Quantité totale de nourriture engloutie dans la criminalité."
TOOLTIP_DOMADV_FOOD_CRIME_BUTTON			"Nour. engloutie ds crim."
STATUSBAR_DOMADV_FOOD_STORED_BUTTON			"Quantité de nourriture stockée par votre peuple."
TOOLTIP_DOMADV_FOOD_STORED_BUTTON			"Nourriture stockée"

#	Main Domestic Advisor Window
STATUSBAR_DOMADV_MAIN_SCITAX_DECR_BUTTON		"Cliquez ici pour diminuer les ressources allouées à la recherche scientifique."
TOOLTIP_DOMADV_MAIN_SCITAX_DECR_BUTTON			"Diminuer impôt des sciences"
STATUSBAR_DOMADV_MAIN_SCITAX_INCR_BUTTON		"Cliquez ici pour augmenter les ressources allouées à la recherche scientifique."
TOOLTIP_DOMADV_MAIN_SCITAX_INCR_BUTTON			"Augmenter impôt des sciences"
STATUSBAR_DOMADV_MAIN_SCITAX_DISPLAY			"Pourcentage des ressources allouées à la recherche scientifique."
TOOLTIP_DOMADV_MAIN_SCITAX_DISPLAY			"Impôt des sciences"
STATUSBAR_DOMADV_MAIN_GOVT_DISPLAY			"Il s'agit de votre gouvernement actuel."
TOOLTIP_DOMADV_MAIN_GOVT_DISPLAY			"Gouvernement actuel"
STATUSBAR_DOMADV_MAIN_CHANGE_GOVT_BUTTON		"Cliquez ici pour passer à une autre forme de gouvernement."
TOOLTIP_DOMADV_MAIN_CHANGE_GOVT_BUTTON			"Changer gouvernement"
STATUSBAR_DOMADV_MAIN_WAGES_SLIDER			"Cliquez ici pour fixer le salaire de votre main d'oeuvre."
TOOLTIP_DOMADV_MAIN_WAGES_SLIDER			"Salaire moyen"
STATUSBAR_DOMADV_MAIN_COMM_ADVISOR_BUTTON		"Cliquez ici pour consulter votre conseiller commercial."
TOOLTIP_DOMADV_MAIN_COMM_ADVISOR_BUTTON			"Consulter conseiller comm."
STATUSBAR_DOMADV_MAIN_GOLD_DISPLAY			"Quantité totale d'or produite dans votre empire."
TOOLTIP_DOMADV_MAIN_GOLD_DISPLAY			"Total or"
STATUSBAR_DOMADV_MAIN_WORKDAY_SLIDER			"Cliquez ici pour fixer la longueur de la journée de travail."
TOOLTIP_DOMADV_MAIN_WORKDAY_SLIDER			"Jour travail"
STATUSBAR_DOMADV_MAIN_PRODADV_BUTTON			"Cliquez ici pour voir les recommandations de votre conseiller de production."
TOOLTIP_DOMADV_MAIN_PRODADV_BUTTON			"Consulter conseiller prod."
STATUSBAR_DOMADV_MAIN_PROD_DISPLAY			"Totalité de la production industrielle de votre nation."
TOOLTIP_DOMADV_MAIN_PROD_DISPLAY			"Total production"
STATUSBAR_DOMADV_MAIN_RATIONS_SLIDER			"Cette fonction vous permet de régler le niveau de préparation militaire.."
TOOLTIP_DOMADV_MAIN_RATIONS_SLIDER			"Rations"
STATUSBAR_DOMADV_MAIN_FOODADV_BUTTON			"Cliquez pour consulter votre conseiller en matière de nourriture."
TOOLTIP_DOMADV_MAIN_FOODADV_BUTTON			"Consulter conseiller nour."
STATUSBAR_DOMADV_MAIN_FOOD_DISPLAY			"Quantité totale de nourriture produite dans votre nation."
TOOLTIP_DOMADV_MAIN_FOOD_DISPLAY			"Total nourriture"
STATUSBAR_DOMADV_MAIN_SHOWADVICE_BUTTON			"Cliquez pour afficher ou masquer la fenêtre des conseils."
TOOLTIP_DOMADV_MAIN_SHOWADVICE_BUTTON			"Afficher/masquer conseils"
STATUSBAR_DOMADV_MAIN_CLOSE_BUTTON			"Cliquez pour quitter le gestionnaire national et rejoindre votre empire."
TOOLTIP_DOMADV_MAIN_CLOSE_BUTTON			"Quitter"
STATUSBAR_DOMADV_MAIN_CIVPOP_DISPLAY			"Population totale de votre empire."
TOOLTIP_DOMADV_MAIN_CIVPOP_DISPLAY			"Total population"
STATUSBAR_DOMADV_MAIN_TOTALCITIES_DISPLAY		"Nombre total de villes dans votre empire."
TOOLTIP_DOMADV_MAIN_TOTALCITIES_DISPLAY			"Total villes"
STATUSBAR_DOMADV_MAIN_HAPPY_DISPLAY			"Analyse du niveau de bonheur de votre empire."
TOOLTIP_DOMADV_MAIN_HAPPY_DISPLAY			"Bonheur"
STATUSBAR_DOMADV_MAIN_PW_INCR_BUTTON			"Cliquez ici pour diminuer l'impôt des travaux publics."
TOOLTIP_DOMADV_MAIN_PW_INCR_BUTTON			"Diminuer travaux publics"
STATUSBAR_DOMADV_MAIN_PW_DECR_BUTTON			"Cliquez ici pour augmenter l'impôt des travaux publics."
TOOLTIP_DOMADV_MAIN_PW_DECR_BUTTON			"Augmenter travaux publics"

# Science Advisor Screen
#
#	Science Advice Window
STATUSBAR_SCIADV_MAIN_SCITAX_DECR_BUTTON		"Cliquez ici pour diminuer l'impôt des travaux publics."
TOOLTIP_SCIADV_MAIN_SCITAX_DECR_BUTTON			"Diminuer travaux publics"
STATUSBAR_SCIADV_MAIN_SCITAX_INCR_BUTTON		"Cliquez ici pour augmenter l'impôt des sciences."
TOOLTIP_SCIADV_MAIN_SCITAX_INCR_BUTTON			"Augmenter impôt sciences"
STATUSBAR_SCIADV_MAIN_MAXTAX_DISPLAY			"Pourcentage maximal de l'impôt des sciences autorisé par votre gouvernement actuel."
TOOLTIP_SCIADV_MAIN_MAXTAX_DISPLAY			"Impôt sciences max."
STATUSBAR_SCIADV_MAIN_GOLDTOSCI_DISPLAY			"Quantité d'or allouée à la recherche scientifique."
TOOLTIP_SCIADV_MAIN_GOLDTOSCI_DISPLAY			"Or dépensé pour la science"
STATUSBAR_SCIADV_MAIN_SCIFROMCITIES_DISPLAY		"Quantité de production scientifique générée par les chercheurs de vos villes."
TOOLTIP_SCIADV_MAIN_SCIFROMCITIES_DISPLAY		"Science des villes"
STATUSBAR_SCIADV_MAIN_CHGRESEARCH_BUTTON		"Cliquez ici pour faire des recherches sur un nouveau progrès."
TOOLTIP_SCIADV_MAIN_CHGRESEARCH_BUTTON			"Changer recherche"
STATUSBAR_SCIADV_MAIN_NOWRESEARCHING_BUTTON		"Progrès sur lequel vous faites actuellement des recherches."
TOOLTIP_SCIADV_MAIN_NOWRESEARCHING_BUTTON		"Recherche en cours"
STATUSBAR_SCIADV_MAIN_DISCINTURNS_BUTTON		"Temps (en tours) restant avant la découverte du progrès actuel."
TOOLTIP_SCIADV_MAIN_DISCINTURNS_BUTTON			"Temps avant découverte"
STATUSBAR_SCIADV_INTEL_CLOSE_BUTTON			"Cliquez ici pour quitter le gestionnaire de science et revenir à votre empire."
TOOLTIP_SCIADV_INTEL_CLOSE_BUTTON			"Quitter"

#	Science Intel Tab
STATUSBAR_SCIADV_INTEL_SORTNAME_BUTTON			"Cliquez ici pour trier les progrès par nom."
TOOLTIP_SCIADV_INTEL_SORTNAME_BUTTON			"Trier par nom de progrès"
STATUSBAR_SCIADV_INTEL_SORTYOUR_BUTTON			"Cliquez ici pour afficher vos progrès."
TOOLTIP_SCIADV_INTEL_SORTYOUR_BUTTON			"Vos progrès."
STATUSBAR_SCIADV_INTEL_SORTTHEM_BUTTON			"Cliquez ici pour afficher les progrès des autres."
TOOLTIP_SCIADV_INTEL_SORTTHEM_BUTTON			"Leurs progrès"

# Trade Manager
#
#	Trade Advice Window
STATUSBAR_TRADEMAN_ADV_CRVNS_AVAIL_DISPLAY		"Nombre total de caravanes disponibles pour le commerce."
TOOLTIP_TRADEMAN_ADV_CRVNS_AVAIL_DISPLAY		"Caravanes disponibles"
STATUSBAR_TRADEMAN_ADV_CRVNS_INUSE_DISPLAY		"Nombre total de caravanes en train de réaliser des transactions."
TOOLTIP_TRADEMAN_ADV_CRVNS_INUSE_DISPLAY		"Caravanes actives"
STATUSBAR_TRADEMAN_ADV_TOTAL_PROFIT_DISPLAY		"Totalité des profits (en or) générés par l'ensemble de vos activités commerciales."
TOOLTIP_TRADEMAN_ADV_TOTAL_PROFIT_DISPLAY		"Total profits"
STATUSBAR_TRADEMAN_ADV_TOTAL_ROUTES_DISPLAY		"Nombre total de routes commerciales que vous avez ouvertes."
TOOLTIP_TRADEMAN_ADV_TOTAL_ROUTES_DISPLAY		"Routes commerciales"

#	Trade - Open Market Window
STATUSBAR_TRADEMAN_OPEN_SORTBY_YOURCITY_BUTTON		"Cliquez ici pour trier la liste par villes productrices."
TOOLTIP_TRADEMAN_OPEN_SORTBY_YOURCITY_BUTTON		"Trier par villes"
STATUSBAR_TRADEMAN_OPEN_SORTBY_HASGOOD_BUTTON		"Cliquez ici pour trier la liste par le nom de marchandise."
TOOLTIP_TRADEMAN_OPEN_SORTBY_HASGOOD_BUTTON		"Nom de marchandise"
STATUSBAR_TRADEMAN_OPEN_SORTBY_THISCITY_BUTTON		"Cliquez ici pour trier la liste par villes de destination."
TOOLTIP_TRADEMAN_OPEN_SORTBY_THISCITY_BUTTON		"Trier par destinataires"
STATUSBAR_TRADEMAN_OPEN_SORTBY_COST_BUTTON		"Cliquez ici pour trier la liste par prix des marchandises."
TOOLTIP_TRADEMAN_OPEN_SORTBY_COST_BUTTON		"Profits des ventes"
STATUSBAR_TRADEMAN_OPEN_SORTBY_CRVN_BUTTON		"Cliquez ici pour trier la liste par caravanes nécessaires pour ouvrir une route."
TOOLTIP_TRADEMAN_OPEN_SORTBY_CRVN_BUTTON		"Caravanes nécessaires"
STATUSBAR_TRADEMAN_OPEN_SHOWADV_BUTTON			"Cliquez ici pour afficher ou masquer la fenêtre des conseils commerciaux."
TOOLTIP_TRADEMAN_OPEN_SHOWADV_BUTTON			"Afficher/masquer conseils"
STATUSBAR_TRADEMAN_OPEN_GOTO_TRADESUMM_BUTTON		"Cliquez ici pour aller au bilan des transactions et voir les échanges en cours."
TOOLTIP_TRADEMAN_OPEN_GOTO_TRADESUMM_BUTTON		"Bilan transactions"
STATUSBAR_TRADEMAN_OPEN_GOTO_MARKET_BUTTON		"Cliquez ici pour retourner au marché et voir les biens négociables."
TOOLTIP_TRADEMAN_OPEN_GOTO_MARKET_BUTTON		"Aller au marché"
STATUSBAR_TRADEMAN_OPEN_BREAK_ROUTE_BUTTON		"Cliquez ici pour rompre une route commerciale en particulier."
TOOLTIP_TRADEMAN_OPEN_BREAK_ROUTE_BUTTON		"Rompre route commerciale"
STATUSBAR_TRADEMAN_OPEN_CREATE_ROUTE_BUTTON		"Cliquez ici pour créer une nouvelle route commerciale."
TOOLTIP_TRADEMAN_OPEN_CREATE_ROUTE_BUTTON		"Créer route commerciale"
STATUSBAR_TRADEMAN_OPEN_CLOSE_BUTTON			"Cliquez ici pour quitter le gestionnaire de commerce et revenir à votre empire."
TOOLTIP_TRADEMAN_OPEN_CLOSE_BUTTON			"Quitter gest. de commerce"
STATUSBAR_TRADEMAN_OPEN_PIRACY_DISPLAY			"Cette route est en train d'être piratée !!"
TOOLTIP_TRADEMAN_OPEN_PIRACY_DISPLAY			"Pirates !"

# City Management Screen
#
#	Statistics Window
STATUSBAR_CITYMAN_STATS_CITYLAYOUT_DISPLAY		"Configuration actuelle de la ville."
TOOLTIP_CITYMAN_STATS_CITYLAYOUT_DISPLAY		"Configuration ville"
STATUSBAR_CITYMAN_STATS_GROWTHRATE_DISPLAY		"Taux de croissance de la ville."
TOOLTIP_CITYMAN_STATS_GROWTHRATE_DISPLAY		"Croissance actuelle"
STATUSBAR_CITYMAN_STATS_HAPPY_DISPLAY			"Evaluation du bonheur de votre ville."
TOOLTIP_CITYMAN_STATS_HAPPY_DISPLAY			"Taux bonheur"
STATUSBAR_CITYMAN_STATS_TOTALFOOD_DISPLAY		"Production totale de nourriture de la ville."
TOOLTIP_CITYMAN_STATS_TOTALFOOD_DISPLAY			"Production nourriture"
STATUSBAR_CITYMAN_STATS_TOTALPROD_DISPLAY		"Rendement total de la ville."
TOOLTIP_CITYMAN_STATS_TOTALPROD_DISPLAY			"Rendement"
STATUSBAR_CITYMAN_STATS_TOTALCOMM_DISPLAY		"Total des activités commerciales de la ville."
TOOLTIP_CITYMAN_STATS_TOTALCOMM_DISPLAY			"Activité commerciale"
STATUSBAR_CITYMAN_STATS_TOTALSCI_DISPLAY		"Production scientifique totale de la ville."
TOOLTIP_CITYMAN_STATS_TOTALSCI_DISPLAY			"Recherche scientifique"
STATUSBAR_CITYMAN_STATS_EFFICIENCY_BUTTON		"Taux d'efficience de la ville."
TOOLTIP_CITYMAN_STATS_EFFICIENCY_BUTTON			"Efficience de la MO"
STATUSBAR_CITYMAN_STATS_MAXRSRC_DISPLAY			"Quantité maximale de  ressources disponibles pour la ville."
TOOLTIP_CITYMAN_STATS_MAXRSRC_DISPLAY			"Ressources max. disponibles"
STATUSBAR_CITYMAN_STATS_MAXFOOD_DISPLAY			"Quantité maximale de nourriture que la ville peut produire."
TOOLTIP_CITYMAN_STATS_MAXFOOD_DISPLAY			"Production max. nourriture"
STATUSBAR_CITYMAN_STATS_FARMBONUS_DISPLAY		"Bonus de nourriture produit par les fermes."
TOOLTIP_CITYMAN_STATS_FARMBONUS_DISPLAY			"Bonus des fermes"
STATUSBAR_CITYMAN_STATS_MAXPROD_DISPLAY			"Production maximale de la ville."
TOOLTIP_CITYMAN_STATS_MAXPROD_DISPLAY			"Max. production"
STATUSBAR_CITYMAN_STATS_MINEBONUS_DISPLAY		"Bonus de production généré par les mines."
TOOLTIP_CITYMAN_STATS_MINEBONUS_DISPLAY			"Bonus des mines"
STATUSBAR_CITYMAN_STATS_MAXCOMM_DISPLAY			"Volume maximum de transactions commerciales pour la ville."
TOOLTIP_CITYMAN_STATS_MAXCOMM_DISPLAY			"Max. commerce"
STATUSBAR_CITYMAN_STATS_POSTBONUS_DISPLAY		"Bonus de transactions dû aux postes de commerce."
TOOLTIP_CITYMAN_STATS_POSTBONUS_DISPLAY			"Bonus des postes de commerce"
STATUSBAR_CITYMAN_STATS_OUTPUT_BUTTON			"Cliquez pour voir les niveaux de rendement actuels de la ville."
TOOLTIP_CITYMAN_STATS_OUTPUT_BUTTON			"Rendements actuels"
STATUSBAR_CITYMAN_STATS_PENALTY_DISPLAY			"Ces facteurs diminuent	le bonheur dans	la ville."
TOOLTIP_CITYMAN_STATS_PENALTY_DISPLAY			"Pénalités bonheur"
STATUSBAR_CITYMAN_STATS_HAPPY_DISPLAY			"Ces facteurs ont un effet sur le bonheur à l'échelle de la ville."
TOOLTIP_CITYMAN_STATS_HAPPY_DISPLAY			"Détails bonheur"
STATUSBAR_CITYMAN_STATS_BONUS_DISPLAY			"Ces facteurs accroissent le bonheur dans la ville."
TOOLTIP_CITYMAN_STATS_BONUS_DISPLAY			"Bonheur"
STATUSBAR_CITYMAN_STATS_POLLUTER_DISPLAY		"Agents	qui contribuent	à la pollution de la ville."
TOOLTIP_CITYMAN_STATS_POLLUTER_DISPLAY			"Agents	polluants"
STATUSBAR_CITYMAN_STATS_POLLUTION_DISPLAY		"Ces facteurs ont un effet sur la pollution à l'échelle	de la ville."
TOOLTIP_CITYMAN_STATS_POLLUTION_DISPLAY			"Détails pollution"
STATUSBAR_CITYMAN_STATS_CLEANERS_DISPLAY		"Agents	qui réduisent la pollution de la ville."
TOOLTIP_CITYMAN_STATS_CLEANERS_DISPLAY			"Agents	assainissants"
STATUSBAR_CITYMAN_STATS_CRIMERATE			"Taux de criminalité actuel de la ville."
TOOLTIP_CITYMAN_STATS_CRIMERATE				"Criminalité actuelle"

#	Main City Management Window
STATUSBAR_CITYMAN_MAIN_PREVCITY_BUTTON			"Cliquez ici pour aller à la ville précédente."
TOOLTIP_CITYMAN_MAIN_PREVCITY_BUTTON			"Ville précédente"
STATUSBAR_CITYMAN_MAIN_CURRCITY_DISPLAY			"Nom de la ville que vous êtes en train d'examiner."
TOOLTIP_CITYMAN_MAIN_CURRCITY_DISPLAY			"Ville actuelle"
STATUSBAR_CITYMAN_MAIN_NEXTCITY_BUTTON			"Cliquez ici pour aller à la ville suivante."
TOOLTIP_CITYMAN_MAIN_NEXTCITY_BUTTON			"Ville suivante"
STATUSBAR_CITYMAN_MAIN_BUILDQUEUE_DISPLAY		"Elément actuellement en construction dans la ville."
TOOLTIP_CITYMAN_MAIN_BUILDQUEUE_DISPLAY			"En cours de construction"
STATUSBAR_CITYMAN_MAIN_CURRITEM_DISPLAY			"Informations sur l'élément en cours de construction."
TOOLTIP_CITYMAN_MAIN_CURRITEM_DISPLAY			"Info construction"
STATUSBAR_CITYMAN_MAIN_UNITSAVAIL_BUTTON		"Cliquez ici pour afficher la liste de toutes les unités disponibles."
TOOLTIP_CITYMAN_MAIN_UNITSAVAIL_BUTTON			"Unités"
STATUSBAR_CITYMAN_MAIN_IMPAVAIL_BUTTON			" Cliquez ici pour afficher la liste de tous les aménagements disponibles."
TOOLTIP_CITYMAN_MAIN_IMPAVAIL_BUTTON			"Aménagements"
STATUSBAR_CITYMAN_MAIN_WONDERSAVAIL_BUTTON		"Cliquez ici pour afficher la liste de toutes les merveilles disponibles."
TOOLTIP_CITYMAN_MAIN_WONDERSAVAIL_BUTTON		"Merveilles"
STATUSBAR_CITYMAN_MAIN_ITEMSAVAIL_BUTTON		"Liste de tous les objets disponibles."
TOOLTIP_CITYMAN_MAIN_ITEMSAVAIL_BUTTON			"Objets disponibles"
STATUSBAR_CITYMAN_MAIN_ADD_BUTTON			"Sélectionnez un objet de la colonne de gauche et ajoutez-le à la liste d'attente."
TOOLTIP_CITYMAN_MAIN_ADD_BUTTON				"Ajouter à liste d'attente"
STATUSBAR_CITYMAN_MAIN_MOVEUP_BUTTON			"Sélectionnez un objet de la colonne de droite et faites-le monter dans la liste."
TOOLTIP_CITYMAN_MAIN_MOVEUP_BUTTON			"Monter"
STATUSBAR_CITYMAN_MAIN_MOVEDN_BUTTON			"Sélectionnez un objet de la colonne de droite et faites-le descendre dans la liste."
TOOLTIP_CITYMAN_MAIN_MOVEDN_BUTTON			"Descendre"
STATUSBAR_CITYMAN_MAIN_REM_BUTTON			"Sélectionnez un objet dans la colonne de droite et ôtez-le de la liste d'attente."
TOOLTIP_CITYMAN_MAIN_REM_BUTTON				"Oter de liste d'attente"
STATUSBAR_CITYMAN_MAIN_QUEUELIST_BUTTON			"La liste d'attente de construction classe les objets à construire par ordre de priorité."
TOOLTIP_CITYMAN_MAIN_QUEUELIST_BUTTON			"Liste d'att. de const."
STATUSBAR_CITYMAN_MAIN_RUSHBUY_BUTTON			"Cliquez ici pour acheter l'objet en cours de construction."
TOOLTIP_CITYMAN_MAIN_RUSHBUY_BUTTON			"Achat d'urgence"
STATUSBAR_CITYMAN_MAIN_RUSHCOST_DISPLAY			"Prix que coûte un achat d'urgence pour cet objet."
TOOLTIP_CITYMAN_MAIN_RUSHCOST_DISPLAY			"Coût achat d'urgence"
STATUSBAR_CITYMAN_MAIN_TOTALGOLD_DISPLAY		"Quantité totale d'or que votre empire a en réserve."
TOOLTIP_CITYMAN_MAIN_TOTALGOLD_DISPLAY			"Total or"
STATUSBAR_CITYMAN_MAIN_CLOSEQUEUE_BUTTON		"Cliquez ici pour fermer l'éditeur et lancer les constructions."
TOOLTIP_CITYMAN_MAIN_CLOSEQUEUE_BUTTON			"Fermer liste d'attente"
STATUSBAR_CITYMAN_MAIN_SHOWSTATSWIN_BUTTON		"Cliquez ici pour afficher ou masquer la fenêtre des statistiques."
TOOLTIP_CITYMAN_MAIN_SHOWSTATSWIN_BUTTON		"Afficher/masquer stats"
STATUSBAR_CITYMAN_MAIN_EXIT_BUTTON			"Cliquez ici pour fermer le gestionnaire de ville."
TOOLTIP_CITYMAN_MAIN_EXIT_BUTTON			"Quitter gest. de ville"
STATUSBAR_CITYMAN_MAIN_SHOWINV_BUTTON			"Cliquez ici pour montrer la liste des objets que la ville possède déjà."
TOOLTIP_CITYMAN_MAIN_SHOWINV_BUTTON			"Afficher inventaire"
STATUSBAR_CITYMAN_MAIN_GOTONATL_BUTTON			"Cliquez ici pour lancer le bilan national."
TOOLTIP_CITYMAN_MAIN_GOTONATL_BUTTON			"Aller au Bilan national"
STATUSBAR_CITYMAN_MAIN_DISBANDCITY_BUTTON		"Cliquez ici pour démanteler la ville."
TOOLTIP_CITYMAN_MAIN_DISBANDCITY_BUTTON			"Démanteler ville"
STATUSBAR_CITYMAN_MAIN_GOVOFF_BUTTON			"Cliquez ici pour démettre le maire de ses fonctions et gérer la ville vous-même."
TOOLTIP_CITYMAN_MAIN_GOVOFF_BUTTON			"Licencier maire"
STATUSBAR_CITYMAN_MAIN_GOVON_BUTTON			"Cliquez ici pour nommer un maire qui gérera la ville."
TOOLTIP_CITYMAN_MAIN_GOVON_BUTTON			"Nommer maire"
STATUSBAR_CITYMAN_MAIN_GOVPRIORITY_MENU			"Fixez une priorité pour le maire de la ville."
TOOLTIP_CITYMAN_MAIN_GOVPRIORITY_MENU			"Fixer priorité"
STATUSBAR_CITYMAN_MAIN_SMHAPP_DISPLAY			"Niveau de bonheur dans la ville."
TOOLTIP_CITYMAN_MAIN_SMHAPP_DISPLAY			"Bonheur"
STATUSBAR_CITYMAN_MAIN_TOTALENTR_BUTTON			"Le théâtre de la ville admet {xx} comédien(s)."
TOOLTIP_CITYMAN_MAIN_TOTALENTR_BUTTON			"Total comédiens"
STATUSBAR_CITYMAN_MAIN_INCRENTR_BUTTON			"Cliquez ici pour augmenter le nombre de comédiens de cette ville."
TOOLTIP_CITYMAN_MAIN_INCRENTR_BUTTON			"Augmenter comédiens"
STATUSBAR_CITYMAN_MAIN_DECRENTR_BUTTON			"Cliquez ici pour diminuer le nombre de comédiens de la ville."
TOOLTIP_CITYMAN_MAIN_DECRENTR_BUTTON			"Diminuer comédiens"
STATUSBAR_CITYMAN_MAIN_SMFOOD_DISPLAY			"Production de nourriture pour la ville."
TOOLTIP_CITYMAN_MAIN_SMFOOD_DISPLAY			"Nourriture"
STATUSBAR_CITYMAN_MAIN_TOTALFARM_BUTTON			"Les plantations de la ville admettent {xx} fermier(s)."
TOOLTIP_CITYMAN_MAIN_TOTALFARM_BUTTON			"Total fermiers"
STATUSBAR_CITYMAN_MAIN_INCRFARM_BUTTON			"Cliquez ici pour augmenter le nombre de fermiers dans la ville."
TOOLTIP_CITYMAN_MAIN_INCRFARM_BUTTON			"Augmenter fermiers"
STATUSBAR_CITYMAN_MAIN_DECRFARM_BUTTON			"Cliquez ici pour diminuer le nombre de fermiers dans la ville."
TOOLTIP_CITYMAN_MAIN_DECRFARM_BUTTON			"Diminuer fermiers"
STATUSBAR_CITYMAN_MAIN_SMPROD_DISPLAY			"Production industrielle de la ville."
TOOLTIP_CITYMAN_MAIN_SMPROD_DISPLAY			"Production"
STATUSBAR_CITYMAN_MAIN_TOTALLABR_BUTTON			"L'usine de la ville admet {xx} ouvriers(s)."
TOOLTIP_CITYMAN_MAIN_TOTALLABR_BUTTON			"Total ouvriers"
STATUSBAR_CITYMAN_MAIN_INCRLABR_BUTTON			"Cliquez ici pour augmenter le nombre d'ouvriers dans la ville."
TOOLTIP_CITYMAN_MAIN_INCRLABR_BUTTON			"Augmenter ouvriers"
STATUSBAR_CITYMAN_MAIN_DECRLABR_BUTTON			"Cliquez ici pour diminuer le nombre d'ouvriers dans la ville."
TOOLTIP_CITYMAN_MAIN_DECRLABR_BUTTON			"Diminuer ouvriers"
STATUSBAR_CITYMAN_MAIN_SMCOMM_DISPLAY			"Activité commerciale de la ville."
TOOLTIP_CITYMAN_MAIN_SMCOMM_DISPLAY			"Commerce"
STATUSBAR_CITYMAN_MAIN_TOTALMRCH_BUTTON			"La place du marché admet {xx} marchand(s)."
TOOLTIP_CITYMAN_MAIN_TOTALMRCH_BUTTON			"Total marchands"
STATUSBAR_CITYMAN_MAIN_INCRMRCH_BUTTON			"Cliquez ici pour augmenter le nombre de marchands dans la ville."
TOOLTIP_CITYMAN_MAIN_INCRMRCH_BUTTON			"Augmenter marchands"
STATUSBAR_CITYMAN_MAIN_DECRMRCH_BUTTON			"Cliquez ici pour diminuer le nombre de marchands dans la ville."
TOOLTIP_CITYMAN_MAIN_DECRMRCH_BUTTON			"Diminuer marchands"
STATUSBAR_CITYMAN_MAIN_SMSCI_DISPLAY			"Découvertes scientifiques de la ville."
TOOLTIP_CITYMAN_MAIN_SMSCI_DISPLAY			"Science"
STATUSBAR_CITYMAN_MAIN_TOTALSCI_BUTTON			"L'académie de la ville admet  {xx} chercheur(s)."
TOOLTIP_CITYMAN_MAIN_TOTALSCI_BUTTON			"Total chercheurs"
STATUSBAR_CITYMAN_MAIN_INCRSCI_BUTTON			"Cliquez ici pour augmenter le nombre de chercheurs dans la ville."
TOOLTIP_CITYMAN_MAIN_INCRSCI_BUTTON			"Augmenter chercheurs"
STATUSBAR_CITYMAN_MAIN_DECRSCI_BUTTON			"Cliquez ici pour diminuer le nombre de chercheurs dans la ville."
TOOLTIP_CITYMAN_MAIN_DECRSCI_BUTTON			"Diminuer chercheurs"
STATUSBAR_CITYMAN_MAIN_TOTALWORKERS_DISPLAY		"Nombre total de travailleurs dans la ville."
TOOLTIP_CITYMAN_MAIN_TOTALWORKERS_DISPLAY		"Travailleurs de la ville"
STATUSBAR_CITYMAN_MAIN_TOTALSLAVES_DISPLAY		"Nombre total d'esclaves de la ville."
TOOLTIP_CITYMAN_MAIN_TOTALSLAVES_DISPLAY		"Esclaves de la ville"
STATUSBAR_CITYMAN_MAIN_CITYPOP_DISPLAY			"Nombre total d'habitants de la ville."
TOOLTIP_CITYMAN_MAIN_CITYPOP_DISPLAY			"Population totale de la ville"
STATUSBAR_CITYMAN_MAIN_GOTOQUEUE_BUTTON			"Cliquez ici pour modifier la liste d'attente de construction de la ville."
TOOLTIP_CITYMAN_MAIN_GOTOQUEUE_BUTTON			"Aller à la liste d'attente"
STATUSBAR_CITYMAN_MAIN_OPTIMIZESPEC_BUTTON		"Optimize the specilists distribution of this city."
TOOLTIP_CITYMAN_MAIN_OPTIMIZESPEC_BUTTON		"Optimize Specialists"
