#----------------------------------------------------------------------------
#
# Project      : Call To Power 2
# File type    : String text file
# Description  : Contains diplomacy and advisor strings (Polish)
# Id           : $Id:$
#
#----------------------------------------------------------------------------
#
# Disclaimer
#
# THIS FILE IS NOT GENERATED OR SUPPORTED BY ACTIVISION.
#
# This material has been developed at apolyton.net by the Apolyton CtP2 
# Source Code Project. Contact the authors at ctp2source@apolyton.net.
#
#----------------------------------------------------------------------------
#
# Remarks
#
# - This file contains all the diplomacy and advisor strings.
#   It contains nothing else.
# - The order of the strings has been synchronized in the English, French, 
#   German, Italian and Spanish version. This has not been done for the 
#   Japanese version, since that file is missing from the CTP2 source 
#   code project.
# - If you add new strings make sure that you add them at the same location
#   in every language version you have.
# - For easy comparison between the languages make sure that the number
#   of lines in each language file version is the same and that also the
#   comments are at the same place.
# - Keep also the indentation the same.
# - You may add comments after the last line of strings that are specific to 
#   one language only.
#
#----------------------------------------------------------------------------
#
# Modifications from the original Activision code:
#
# - Sychronized files between languages.
#
#----------------------------------------------------------------------------

	## New DIPLOMACY strings ##

##
## Regard Events
##

REGARD_EVENT_LOST_BATTLE "Ta nacja jest ciagle niezadowolona z powodu przegranej bitwy jaka stoczyli z nami."
DIP_DETAILS_OFFER_INVADE_EX_2 "W zamian pomozemy w walce przeciwko nacji {player[2].civ_name_plural}.  Mozesz liczyc na nasza pomoc w przyszlosci."
DIP_DETAILS_OFFER_INVADE_EX_3 "W zamian zaatakujemy {player[2].civ_name_plural}, nie licz na wiecej."
DIP_DETAILS_OFFER_INVADE_EX_4 "W zamian laskawie zaatakujemy {player[2].civ_name_plural}.  To jest i tak zbyt duza pomoc jakiej tobie udzielamy."
DIP_DETAILS_REQUEST_INVADE_0 "Prosimy Cie abys zaatakowal {player[2].civ_name_plural} i zniszczyl ich narod."
DIP_DETAILS_REQUEST_INVADE_1 "Przyjacielu, prosimy Cie abys zaatakowal {player[2].civ_name_plural} tak szybko jak to tylko mozliwe.  Oni sa naszymi glownymi wrogami."
DIP_DETAILS_REQUEST_INVADE_2 "Wspanialy przywodco blagamy Cie, zaatakuj {player[2].civ_name_plural}, uzyj swojej straszliwej armii i zakoncz ich panowanie."
DIP_DETAILS_REQUEST_INVADE_3 "Aby przekonac nas o swojej odwadze musisz zaatakowac {player[2].civ_name_plural}.  Zobaczymy jaki jestes na prawde."
DIP_DETAILS_REQUEST_INVADE_4 "Zadamy abys natychmiast rozgromil {player[2].civ_name_plural}.  Nie bierz zadnych jencow!"
DIP_DETAILS_REQUEST_INVADE_EX_0 "W zamian prosimy Cie, abys zaatakowal {player[2].civ_name_plural} i zakonczyl ich rzady."
DIP_DETAILS_REQUEST_INVADE_EX_1 "W zamian prosimy Cie o przysluge, zaatakuj {player[2].civ_name_plural}.  Bedziemy Tobie dluzni."
DIP_DETAILS_REQUEST_INVADE_EX_2 "W zamian blagamy Cie, abys pomogl nam w walec z naszymi wrogami.  Prosimy zaatakuj {player[2].civ_name_plural}."
DIP_DETAILS_REQUEST_INVADE_EX_3 "W zamian zadamy abys, zaatakowal {player[2].civ_name_plural}.  Niech nikt nie pozostanie przy zyciu."
DIP_DETAILS_REQUEST_INVADE_EX_4 "W zamian zadamy abys, natychmiast zaatakowal {player[2].civ_name_plural}."

DIP_DETAILS_OFFER_STOP_PIRACY_0 "Aby utrzymac nasze dobre stosunki, nie bedziemy napadac na Twoje szlaki handlowe."
DIP_DETAILS_OFFER_STOP_PIRACY_1 "Przestaniemy napadac na Twoje szlaki handlowe.  Nie chcemy psuc naszych stosunkow."
DIP_DETAILS_OFFER_STOP_PIRACY_2 "Natychmiast przestaniemy napadac na Wasze szlaki handlowe!  Przepraszamy za zniewage Waszego imperium."
DIP_DETAILS_OFFER_STOP_PIRACY_3 "Przestaniemy napadac na woje szlaki handlowe.  Nie przyzwyczajaj sie do tak litosciwego traktowania."
DIP_DETAILS_OFFER_STOP_PIRACY_4 "Laskawie mozemy zaprzestac napadac na twoje szlaki handlowe."
DIP_DETAILS_OFFER_STOP_PIRACY_EX_0 "W zamian przestaniemy napadac na Twoje szlaki handlowe."
DIP_DETAILS_OFFER_STOP_PIRACY_EX_1 "W zamian przestaniemy napadac na Twoje szlaki handlowe.  Chcemy utrzymac przyjazne stosunki miedzy naszymi nacjami."
DIP_DETAILS_OFFER_STOP_PIRACY_EX_2 "W zamian natychmiast przestaniemy napadac na Twoje szlaki handlowe!  Nie chcemy aby tak potezne imerium jak Twoje mialo nas za wrogow!"
DIP_DETAILS_OFFER_STOP_PIRACY_EX_3 "W zamian zakonczymy napady na twoje szlaki handlowe.  Napadanie na tak biednych kupcow jest dla nas tylko obraza."
DIP_DETAILS_OFFER_STOP_PIRACY_EX_4 "W zamian nie bedziemy przeszkadzac waszym kupcom na szlakach handlowych.  Gdzie indziej znajdziemy bardziej dochodowe szlaki."
DIP_DETAILS_REQUEST_STOP_PIRACY_0 "Czy nie mamy prawa do wolnego handlu?  Prosimy cie abys zaprzestal napadac na nasze szlaki handlowe."
DIP_DETAILS_REQUEST_STOP_PIRACY_1 "Abysmy dalej mogli zyc w zgodzie prosimy cie, abys juz wiecej nie napadal na nasze szlaki handlowe."
DIP_DETAILS_REQUEST_STOP_PIRACY_2 "Blagamy cie, abys zaprzestal napadac na nasze szlaki handlowe."
DIP_DETAILS_REQUEST_STOP_PIRACY_3 "Twoje napasci na nasze szlaki handlowe sa niewybaczalne, natychmiast przestan."
DIP_DETAILS_REQUEST_STOP_PIRACY_4 "Przestan napadac na nasze szlaki handlowe!!  Albo gozko pozalujesz swoich czynow!!"
DIP_DETAILS_REQUEST_STOP_PIRACY_EX_0 "W zamian prosimy cie, abys zaprzestal napadac na nasze szlaki handlowe."
DIP_DETAILS_REQUEST_STOP_PIRACY_EX_1 "W zamian, abysmy dalej mogli byc przyjaciolmi, prosimy cie abys przestal napadac na nasze szlaki handlowe."
DIP_DETAILS_REQUEST_STOP_PIRACY_EX_2 "W zamian blagamy cie abys przestal ingerowac w dzialalnosc handlowa jaka prowadzimy.  Prosimy, przestan napadac na nasze szlaki handlowe."
DIP_DETAILS_REQUEST_STOP_PIRACY_EX_3 "W zamian zadamy abys zaprzestal swoj niegodziwy proceder rabowania Naszych szlakow handlowych."
DIP_DETAILS_REQUEST_STOP_PIRACY_EX_4 "W zamian zadamy zaprzestania aktu pogardy, jakim jest twoje bezmyslne napadanie na nasze szlaki handlowe."

DIP_DETAILS_OFFER_BREAK_AGREEMENT_0 "Pomoc Wam jako naszym przyjaciolom jest bardzo wazna, dlatego zerwiemy wszystkie porozumienia z nacja {player[2].civ_name_plural}."
DIP_DETAILS_OFFER_BREAK_AGREEMENT_1 "Zerwanie wszystkich porozumien z nacja {player[2].civ_name_plural} potraktujcie jako gest przyjazni i pomocy."
DIP_DETAILS_OFFER_BREAK_AGREEMENT_2 "Przyrzekamy zlamac wszystkie porozumienia z nacja {player[2].civ_name_plural} tak szybko, jak to tylko mozliwe."
DIP_DETAILS_OFFER_BREAK_AGREEMENT_3 "Proponujemy zerwanie porozumien z nacja {player[2].civ_name_plural}."
DIP_DETAILS_OFFER_BREAK_AGREEMENT_4 "Laskawie zerwiemy porozumienia z nacja {player[2].civ_name_plural}."
DIP_DETAILS_OFFER_BREAK_AGREEMENT_EX_0 "W zamian proponujemy zerwanie wszystkich porozumien z nacja {player[2].civ_name_plural}."
DIP_DETAILS_OFFER_BREAK_AGREEMENT_EX_1 "W zamian zgadzamy sie zerwac wszystkie aktualne porozumienia z nacja {player[2].civ_name_plural}."
DIP_DETAILS_OFFER_BREAK_AGREEMENT_EX_2 "W zamian obiecujemy, ze zerwiemy wszystkie aktualne porozumienia z nacja {player[2].civ_name_plural}.  Mamy nadzieje, ze jest to wystarczajaco duzo co mozemy dla Was uczynic."
DIP_DETAILS_OFFER_BREAK_AGREEMENT_EX_3 "W zamian zakonczymy wszystkie istniejace porozumienia z nacja {player[2].civ_name_plural}.  To jest i tak za duzo jak dla was."
DIP_DETAILS_OFFER_BREAK_AGREEMENT_EX_4 "W zamian laskawie zerwiemy wszystkie porozumienia z nacja {player[2].civ_name_plural}."
DIP_DETAILS_REQUEST_BREAK_AGREEMENT_0 "Prosimy cie, abys jak najszybciej zerwal wszystkie porozumienia z nacja {player[2].civ_name_plural}.  Jesli to uczynisz nasz szacunek do Was wzrosnie."
DIP_DETAILS_REQUEST_BREAK_AGREEMENT_1 "Mamy wspolne cele i dazenia.  Dla obu naszych narodow najlepiej bedzie jesli zerwiecie wszystkie porozumienia z nacja {player[2].civ_name_plural}."
DIP_DETAILS_REQUEST_BREAK_AGREEMENT_2 "Blagamy cie, abys zerwal wszystkie porozumienia z nacja {player[2].civ_name_plural}.  To sa nasi wrogowie."
DIP_DETAILS_REQUEST_BREAK_AGREEMENT_3 "Rozkazujemy tobie zlamac wszystkie porozumienia ze slabowita nacja {player[2].civ_name_plural}.  Natychmiast!"
DIP_DETAILS_REQUEST_BREAK_AGREEMENT_4 "Natychmiast masz zlamac wszystkie porozumienia z nacja {player[2].civ_name_plural}."
DIP_DETAILS_REQUEST_BREAK_AGREEMENT_EX_0 "W zamian musimy cie prosic, abys anulowal wszystkie porozumienia jakie masz zawarte z nacja {player[2].civ_name_plural}.  Bedziemy bardzo wdzieczni za ten gest."
DIP_DETAILS_REQUEST_BREAK_AGREEMENT_EX_1 "W zamian musimy Was, naszych przyjaciol, prosic o anulowanie wszystkich paktow, traktatow i porozumien jakie macie zawarte z nacja {player[2].civ_name_plural}."
DIP_DETAILS_REQUEST_BREAK_AGREEMENT_EX_2 "W zamian blagamy cie abys zakonczyl wszystkie istniejace porozumienia z nacja {player[2].civ_name_plural}."
DIP_DETAILS_REQUEST_BREAK_AGREEMENT_EX_3 "W zamian zadamy, abyscie zlamali wszystkie porozumienia z nacja {player[2].civ_name_plural}.  Jesli nie chcecie miec w przyszlosci klopotow, musicie sie zgodzic na Nasze zadania."
DIP_DETAILS_REQUEST_BREAK_AGREEMENT_EX_4 "W zamian zadamy, abyscie zerwali wszelkie porozumienia z nacja {player[2].civ_name_plural}.  Nie wolno sie wam wiecej z nimi zadawac."

DIP_DETAILS_OFFER_STOP_RESEARCH_0 "Przyrzekamy nie prowadzic badan nad {advance[0].name} i zajac sie innym naukowym projektem."
DIP_DETAILS_OFFER_STOP_RESEARCH_1 "Jestesmy sklonni wstrzymac badania nad aktualnym wynalazkiem {advance[0].name}, aby nie psuc przyjazni miedzy nami."
DIP_DETAILS_OFFER_STOP_RESEARCH_2 "Natychmiast przestaniemy prowadzic badania nad {advance[0].name}."
DIP_DETAILS_OFFER_STOP_RESEARCH_3 "Zgadzamy sie zaprzestac prowadzenia badan nad {advance[0].name}."
DIP_DETAILS_OFFER_STOP_RESEARCH_4 "Laskawie mozemy przerwac badania nad {advance[0].name}."
DIP_DETAILS_OFFER_STOP_RESEARCH_EX_0 "W zamian przestaniemy prowadzic badania nad {advance[0].name}."
DIP_DETAILS_OFFER_STOP_RESEARCH_EX_1 "W zamian przerwiemy badania nad {advance[0].name}."
DIP_DETAILS_OFFER_STOP_RESEARCH_EX_2 "W zamian obiecujemy Tobie natychmiastowe przerwanie badan nad {advance[0].name}!  Prosze, przyimij nasze przeprosiny."
DIP_DETAILS_OFFER_STOP_RESEARCH_EX_3 "W zamian mozemy przerwac badania nad {advance[0].name}."
DIP_DETAILS_OFFER_STOP_RESEARCH_EX_4 "W zamian laskawie przerwiemy badania nad {advance[0].name}."
DIP_DETAILS_REQUEST_STOP_RESEARCH_0 "Musimy stanowczo zazadac abys przerwal badania nad {advance[0].name}.  Nie powinniscie dokonywac takich odkryc."
DIP_DETAILS_REQUEST_STOP_RESEARCH_1 "Musimy Was, narod ktory bardzo cenimy, prosic abyscie przerwali badania nad {advance[0].name}."
DIP_DETAILS_REQUEST_STOP_RESEARCH_2 "Niesmialo prosimy cie, abys przerwal badania nad {advance[0].name}."
DIP_DETAILS_REQUEST_STOP_RESEARCH_3 "Twoi naukowcy ubzdurali sobie badania nad {advance[0].name}. Natychmiast maja przestac!"
DIP_DETAILS_REQUEST_STOP_RESEARCH_4 "NATYCHMIAST zakoncz badania nad {advance[0].name}!"
DIP_DETAILS_REQUEST_STOP_RESEARCH_EX_0 "W zamian prosimy cie, abys przestal prowadzic badania nad {advance[0].name}."
DIP_DETAILS_REQUEST_STOP_RESEARCH_EX_1 "W zamian prosimy cie, abys przerwal badania nad {advance[0].name} research.  Odkrycia jakich dokonujesz podwazaja nasza przyjazn."
DIP_DETAILS_REQUEST_STOP_RESEARCH_EX_2 "W zamian blagamy cie, abys przerwal badania nad {advance[0].name}."
DIP_DETAILS_REQUEST_STOP_RESEARCH_EX_3 "W zamian zadamy abys zaprzestal prowadzenia badan nad {advance[0].name}.  Chyba nie chcesz nas rozgniewac?"
DIP_DETAILS_REQUEST_STOP_RESEARCH_EX_4 "W zamian zadamy przerwania badan nad {advance[0].name} i to szybko."

DIP_DETAILS_OFFER_REDUCE_NUCLEAR_WEAPONS_0 "Dazymu do pokoju miedzy wszystkimi nacjami.  Dlatego, zredukujemy nasz arsenal broni nuklearnej o {value[0].value} procent."
DIP_DETAILS_OFFER_REDUCE_NUCLEAR_WEAPONS_1 "Dla tak szanowanego panstwa jak Wasze, chetnie zredukujemy nasz aresnal broni nuklearnej o {value[0].value} procent."
DIP_DETAILS_OFFER_REDUCE_NUCLEAR_WEAPONS_2 "Proponujemy redukcje naszego arsenalu broni nuklearnej o {value[0].value} procent.  Mamy nadzieje, ze zadowoli Was to."
DIP_DETAILS_OFFER_REDUCE_NUCLEAR_WEAPONS_3 "Zgadzamy sie na zmniejszenie naszego arsenalu broni nuklearnej o {value[0].value} percent.  Wiemy, ze wasza slaba nacja boi sie Naszej potegi militarnej."
DIP_DETAILS_OFFER_REDUCE_NUCLEAR_WEAPONS_4 "Mimo, ze mozemy tego pozniej zalowac, zamierzamy zmniejszyc nasz arsenal broni nuklearnej o {value[0].value} procent."
DIP_DETAILS_OFFER_REDUCE_NUCLEAR_WEAPONS_EX_0 "W zamian oferujemy redukcje naszego arsenaly nuklearnego o {value[0].value} procent."
DIP_DETAILS_OFFER_REDUCE_NUCLEAR_WEAPONS_EX_1 "W zamian przyrzekamy utrzymac nasze dobre stosunki i zredukowac nasz arsenal broni nuklearnej o {value[0].value} procent."
DIP_DETAILS_OFFER_REDUCE_NUCLEAR_WEAPONS_EX_2 "W zamian przysiegamy natychmiastowa redukcje naszego arsenalu nuklearnego o {value[0].value} procent."
DIP_DETAILS_OFFER_REDUCE_NUCLEAR_WEAPONS_EX_3 "W zamian mozemy zmniejszyc Nasz duzy arsenal broni nuklearnej o {value[0].value} procent, lecz nie liczcie w przyszlosci na jakakolwiek dalsza jego redukcje."
DIP_DETAILS_OFFER_REDUCE_NUCLEAR_WEAPONS_EX_4 "W zamian laskawie mozemy zmniejszyc Nasz wielki arsenal broni nuklearnerj o skromne {value[0].value} procent."
DIP_DETAILS_REQUEST_REDUCE_NUCLEAR_WEAPONS_0 "Dazymy do pokoju na swiecie.  Prosimy cie, abys zredukowal arsenal broni nuklearnej o {value[0].value} procent tak aby zycie naszych dzieci bylo wolne od strachu przed apokalipsa."
DIP_DETAILS_REQUEST_REDUCE_NUCLEAR_WEAPONS_1 "Uprzejmie prosimy cie o {value[0].value} procentowa redukcje arsenalu broni nuklearnej."
DIP_DETAILS_REQUEST_REDUCE_NUCLEAR_WEAPONS_2 "Pokornie prosimy cie o redukcje Waszego straszliwego arsenalu broni nuklearnej o {value[0].value} procent.  Chyba nie prosimy o zbyt wiele?"
DIP_DETAILS_REQUEST_REDUCE_NUCLEAR_WEAPONS_3 "Nalegamy, abyscie zmniejszyli wasz arsenal broni nuklearnej o {value[0].value} procent."
DIP_DETAILS_REQUEST_REDUCE_NUCLEAR_WEAPONS_4 "Zadamy natychmiastowej redukcji aresnaly broni nuklearnej o {value[0].value} procent."
DIP_DETAILS_REQUEST_REDUCE_NUCLEAR_WEAPONS_EX_0 "W zamian prosimy cie o redukcje arsenalu broni nuklearnej o {value[0].value} procent."
DIP_DETAILS_REQUEST_REDUCE_NUCLEAR_WEAPONS_EX_1 "W zamian prosimy cie abys uszanowal nasze zadanie redukcji arsenalu broni nuklearnej o {value[0].value} procent."
DIP_DETAILS_REQUEST_REDUCE_NUCLEAR_WEAPONS_EX_2 "W zamian blagamy cie o {value[0].value} procentowa redukcje arsenalu broni nuklearnej.  Nasze panstwo zyje w strachu przed Toba."
DIP_DETAILS_REQUEST_REDUCE_NUCLEAR_WEAPONS_EX_3 "W zamian zadamy {value[0].value} procentowej redukcji waszego arsenalu broni nuklearnej.  Nie wolno wam odmowic."
DIP_DETAILS_REQUEST_REDUCE_NUCLEAR_WEAPONS_EX_4 "W zamian zadamy natychmiastowej redukcji arsenalu broni nuklearnej o {value[0].value} procent!  Oczekujemy calkowitej wspolpracy z Nami."

DIP_DETAILS_OFFER_REDUCE_BIO_WEAPONS_0 "Aby utrzymac dobre stosunki miedzy nami zobowiazujemy sie zredukowac arenal broni biologicznej o {value[0].value} procent."
DIP_DETAILS_OFFER_REDUCE_BIO_WEAPONS_1 "W duchu przyjazni miedzy naszymi narodami zobowiazujemy sie zredukowac arenal broni biologicznej o {value[0].value} procent."
DIP_DETAILS_OFFER_REDUCE_BIO_WEAPONS_2 "Chcac sprzyjac tak poteznemu imperium jak Wasze przyrzekamy zredukowac arenal broni biologicznej o {value[0].value} procent."
DIP_DETAILS_OFFER_REDUCE_BIO_WEAPONS_3 "Zdajemy sobie sprawe, ze boisz sie naszej militarnej potegi.  Dlatego zredukujemy nasz arsenal broni biologicznej o {value[0].value} procent."
DIP_DETAILS_OFFER_REDUCE_BIO_WEAPONS_4 "Laskawie zredukujemy nasz arsenal broni biologicznej o {value[0].value} procent.  To powinno wystarczyc abyscie sie nie bali."
DIP_DETAILS_OFFER_REDUCE_BIO_WEAPONS_EX_0 "W zamian zobowiazujemy sie do {value[0].value} procentowego zmniejszenia arsenalu broni biologicznej."
DIP_DETAILS_OFFER_REDUCE_BIO_WEAPONS_EX_1 "W zamian chetnie zmniejszymy nasz arsenal broni biologicznej o {value[0].value} procent."
DIP_DETAILS_OFFER_REDUCE_BIO_WEAPONS_EX_2 "W zamian dolozymy wszelkich staran aby zeredukowac nasz arsenal broni biologicznej o {value[0].value} procent."
DIP_DETAILS_OFFER_REDUCE_BIO_WEAPONS_EX_3 "W zamian mozemy zredukowac nasz arsenal broni biologicznej o {value[0].value} procent.  To powinno wystarczyc abyscie poczuli sie bezpieczniej."
DIP_DETAILS_OFFER_REDUCE_BIO_WEAPONS_EX_4 "W zamian laskawie zmniejszymy nasz arsenal broni biologicznej o {value[0].value} procent."
DIP_DETAILS_REQUEST_REDUCE_BIO_WEAPONS_0 "Oficjalnie zadamy zmniejszenia Waszego arsenalu broni biologicznej o {value[0].value} procent."
DIP_DETAILS_REQUEST_REDUCE_BIO_WEAPONS_1 "Uprzejmie prosimy cie abys zmniejszyl Swoj arsenal broni biologicznej o {value[0].value} procent."
DIP_DETAILS_REQUEST_REDUCE_BIO_WEAPONS_2 "Blagamy cie abys zmniejszyl Swoj arsenal broni biologicznej o {value[0].value} procent."
DIP_DETAILS_REQUEST_REDUCE_BIO_WEAPONS_3 "Zadamy abys zredukowal swoj arsenal broni biologicznej o {value[0].value} procent."
DIP_DETAILS_REQUEST_REDUCE_BIO_WEAPONS_4 "Zadamy abys natychmiast zminimalizowal swoj arsenal broni biologicznej o {value[0].value} procent."
DIP_DETAILS_REQUEST_REDUCE_BIO_WEAPONS_EX_0 "W zamian chcielibysmy aby twoj sklad broni biologicznej zmniejszyl sie o {value[0].value} procent."
DIP_DETAILS_REQUEST_REDUCE_BIO_WEAPONS_EX_1 "W zamian prosimy cie o zmniejszenie arsenalu broni biologicznej o {value[0].value} procent."
DIP_DETAILS_REQUEST_REDUCE_BIO_WEAPONS_EX_2 "W zamian blagamy cie, abys zmniejszyl swoj smiercionosny arsenal broni biologicznej o {value[0].value} procent."
DIP_DETAILS_REQUEST_REDUCE_BIO_WEAPONS_EX_3 "W zamian zadamy jak najszybszej redukcji arsenalu broni biologicznej, o {value[0].value} procent."
DIP_DETAILS_REQUEST_REDUCE_BIO_WEAPONS_EX_4 "W zamian masz natychmiast zredukowac arsenal broni biologicznej o {value[0].value}!  To nie jest czcze gadanie!"

DIP_DETAILS_OFFER_REDUCE_NANO_WEAPONS_0 "Aby utrzymac pokoj, zobowiazujemy sie do {value[0].value} procentowego zmniejszenia arsenalu broni nanotechnicznej."
DIP_DETAILS_OFFER_REDUCE_NANO_WEAPONS_1 "Poniewaz nie chcemy ryzykowac zerwania z Wami pokoju, przyrzekamy zmniejszyc nasz arsenal broni nanotechnicznej o {value[0].value} procent."
DIP_DETAILS_OFFER_REDUCE_NANO_WEAPONS_2 "Natychmiast zmniejszymy nasz arsenal broni nanotechnicznej o {value[0].value} procent.  Nie chcemy stwarzac grozby wojny niekonwencjonalnej."
DIP_DETAILS_OFFER_REDUCE_NANO_WEAPONS_3 "Niechetnie zmniejszymy nasz arsenal broni nanotechnicznej o {value[0].value} procent.  Mamy nadzieje, ze tak slabowite panstwo jak wasze poczuje sie bezpieczniej."
DIP_DETAILS_OFFER_REDUCE_NANO_WEAPONS_4 "Laskawie mozemy zmniejszyc nasz arsenal broni nanotechnicznej o {value[0].value} procent.  Nie pros o wiecej."
DIP_DETAILS_OFFER_REDUCE_NANO_WEAPONS_EX_0 "W zamian uczynimy swiat bezpieczniejszym miejscem, redukujac nasz arsenal broni nanotechnicznej o {value[0].value} procent."
DIP_DETAILS_OFFER_REDUCE_NANO_WEAPONS_EX_1 "W zamian zobowiazujemy sie utrzymac swiatowy pokoj, redukujac nasz arsenal broni nanotechnicznej o {value[0].value} procent."
DIP_DETAILS_OFFER_REDUCE_NANO_WEAPONS_EX_2 "W zamian przysiegamy zredukowac nasz arsenal broni nanotechnicznej o {value[0].value} procent.  Mamy nadzieje, ze spelnia to Twoje oczekiwania."
DIP_DETAILS_OFFER_REDUCE_NANO_WEAPONS_EX_3 "W zamian bedziemy przykladem dla wszystkich narodow, zmniejszymy nasz arsenal broni nanotechnicznej o {value[0].value} procent."
DIP_DETAILS_OFFER_REDUCE_NANO_WEAPONS_EX_4 "W zamian mozemy zmniejszymy nasz arsenal broni nanotechnicznej o {value[0].value} procent."
DIP_DETAILS_REQUEST_REDUCE_NANO_WEAPONS_0 "Prosimy o {value[0].value} procentowe zmniejszenie arsenalu broni nanotechnicznej."
DIP_DETAILS_REQUEST_REDUCE_NANO_WEAPONS_1 "W duchu naszej przyjazni, prosimy cie o {value[0].value} procentowe zmniejszenie arsenalu broni nanotechnicznej."
DIP_DETAILS_REQUEST_REDUCE_NANO_WEAPONS_2 "Blagamy, aby tak wspaniale imperium jak Wasze okazalo nam litosc i zredukowalo arsenal broni nanotechnicznej o {value[0].value} procent."
DIP_DETAILS_REQUEST_REDUCE_NANO_WEAPONS_3 "Najlepiej bedzie jesli natychmiast zmniejszycie swoje zapasy broni nanotechnicznej.  {value[0].value} procentowe zmniejszenie zadowoli Nas."
DIP_DETAILS_REQUEST_REDUCE_NANO_WEAPONS_4 "Zadamy natychmiastowego zmniejszenia arsenalu broni nanotechnicznej o {value[0].value} procent.  Nie mamy zamiaru prosic o to dwa razy!"
DIP_DETAILS_REQUEST_REDUCE_NANO_WEAPONS_EX_0 "W zamian prosimy cie o {value[0].value} procentowa redukcje arseanlu nanotechnicznego.  Pokoj i bezpieczenstwo musza zwyciezyc."
DIP_DETAILS_REQUEST_REDUCE_NANO_WEAPONS_EX_1 "Prosimy cie o zmniejszenie arsenalu broni nanotechnicznej, {value[0].value} procentowa redukcja bedzie bardzo milym gestem."
DIP_DETAILS_REQUEST_REDUCE_NANO_WEAPONS_EX_2 "W zamian blagamy Was o litosc.  Prosimy, zredukujcie Swoj arsenal broni nanotechnicznej o {value[0].value} procent."
DIP_DETAILS_REQUEST_REDUCE_NANO_WEAPONS_EX_3 "W zamian nalegamy o {value[0].value} procentowa redukcje waszego arsenalu broni nanotechnicznej.  Chyba nie chcecie ponosic pozniejszych konsekwencji odmowy."
DIP_DETAILS_REQUEST_REDUCE_NANO_WEAPONS_EX_4 "W zamian zadamy {value[0].value} procentowego zmniejszenia arsenalu broni nanotechnicznej.  Masz sie do tego zastosowac, bez zadnych dyskusji."

DIP_DETAILS_OFFER_GIVE_ADVANCE_0 "Powiemy Tobie na czym polega {advance[0].name}, uznaj ten gest jako znak naszej przyjazni."
DIP_DETAILS_OFFER_GIVE_ADVANCE_1 "Jako, ze nasze narody zyja w zgodzie powiemy Wam na czym polega {advance[0].name}."
DIP_DETAILS_OFFER_GIVE_ADVANCE_2 "Pokornie prosimy o przyjecie daru w postaci wynalazku {advance[0].name}."
DIP_DETAILS_OFFER_GIVE_ADVANCE_3 "Poniewaz Jestesmy tacy wspanialomyslni, powiemy wam na czym polega {advance[0].name}."
DIP_DETAILS_OFFER_GIVE_ADVANCE_4 "Mozemy powiedziec wam na czym polega {advance[0].name}.  To jest i tak bardziej niz zyczliwe."
DIP_DETAILS_OFFER_GIVE_ADVANCE_EX_0 "W zamian przekarzemy Tobie wynalazek {advance[0].name}, jako szczery dar serca."
DIP_DETAILS_OFFER_GIVE_ADVANCE_EX_1 "W zamian podzielimy sie z Toba wiedza na temat {advance[0].name}.  Po to aby pomoc Twojej cywilizacji rozwijac sie."
DIP_DETAILS_OFFER_GIVE_ADVANCE_EX_2 "W zamian przekarzemy Tobie wszystkie informacje o {advance[0].name} aby zwiekszyc Wasz szacunek do nas."
DIP_DETAILS_OFFER_GIVE_ADVANCE_EX_3 "W zamian zdradzimy wam na czym polega {advance[0].name}.  Z pewnoscia samodzielne dojscie do tej wiedzy zajelo by wam wieki!"
DIP_DETAILS_OFFER_GIVE_ADVANCE_EX_4 "W zamian pozwolimy wam dowiedziec sie na czym polega {advance[0].name} i nic wiecej!"
DIP_DETAILS_REQUEST_GIVE_ADVANCE_0 "Jaki narod trzyma w sekrecie przez tak dlugi czas Swoje osiagniecia naukowe?  Niestety tylko Wasz.  Prosimy Cie wiedz abys powiedzial nam czym jest {advance[0].name}."
DIP_DETAILS_REQUEST_GIVE_ADVANCE_1 "Jako, ze jestesmy przyjaciolmi powinnismy sobie na wzajem pomagac.  Czy zdradzisz nam tajemnice i powiesz czym jest {advance[0].name}?"
DIP_DETAILS_REQUEST_GIVE_ADVANCE_2 "Blagamy Cie abys powiedzial nam czym jest {advance[0].name}, pozwalajac jednoczesnie wykonac nam kolejny krok w rozwoju naszej cywilizacji?"
DIP_DETAILS_REQUEST_GIVE_ADVANCE_3 "Daj nam wiedze na temat {advance[0].name}, a Nasz szacunek do ciebie wzrosnie."
DIP_DETAILS_REQUEST_GIVE_ADVANCE_4 "Zadamy abys natychmiast powiedzial Nam czym jest {advance[0].name}!!  Tak wartosciowe informacje nie moga byc marnowane przez wasza nieudolna nacje."
DIP_DETAILS_REQUEST_GIVE_ADVANCE_EX_0 "W zamian prosimy cie abys powiedzial nam czym jest {advance[0].name} aby oba nasze narody mogly kozystac z tej wiedzy."
DIP_DETAILS_REQUEST_GIVE_ADVANCE_EX_1 "W zamian prosimy o gest przyjazni jakim bedzie przekazanie informacji na temat {advance[0].name}."
DIP_DETAILS_REQUEST_GIVE_ADVANCE_EX_2 "W zamian blagamy cie abys w swojej bezgranicznej wspanialomyslnosci przekazal , nam tak wazna dla nas wiedze, na temat {advance[0].name}."
DIP_DETAILS_REQUEST_GIVE_ADVANCE_EX_3 "W zamian zadamy abys natychmiast powiedzial na czym polega {advance[0].name}."
