#----------------------------------------------------------------------------
#
# Project      : Call To Power 2
# File type    : String text file
# Description  : Contains diplomacy and advisor strings (English)
# Id           : $Id:$
#
#----------------------------------------------------------------------------
#
# Disclaimer
#
# THIS FILE IS NOT GENERATED OR SUPPORTED BY ACTIVISION.
#
# This material has been developed at apolyton.net by the Apolyton CtP2 
# Source Code Project. Contact the authors at ctp2source@apolyton.net.
#
#----------------------------------------------------------------------------
#
# Remarks
#
# - This file contains all the diplomacy and advisor strings.
#   It contains nothing else.
# - The order of the strings has been synchronized in the English, French, 
#   German, Italian and Spanish version. This has not been done for the 
#   Japanese version, since that file is missing from the CTP2 source 
#   code project.
# - If you add new strings make sure that you add them at the same location
#   in every language version you have.
# - For easy comparison between the languages make sure that the number
#   of lines in each language file version is the same and that also the
#   comments are at the same place.
# - Keep also the indentation the same.
# - You may add comments after the last line of strings that are specific to 
#   one language only.
#
#----------------------------------------------------------------------------
#
# Modifications from the original Activision code:
#
# - Sychronized files between languages.
#
#----------------------------------------------------------------------------

## New DIPLOMACY strings ##

##
## Regard Events
##

REGARD_EVENT_LOST_BATTLE				"This nation is still upset over their combat losses to us."
DIP_DETAILS_OFFER_BREAK_AGREEMENT_EX_4			"In exchange, we will violate our extant agreements with {player[2].country_name}."
DIP_DETAILS_REQUEST_BREAK_AGREEMENT_0			"We urge you to end any existing agreements you have with {player[2].country_name}.  Your regard with us would markedly increase."
DIP_DETAILS_REQUEST_BREAK_AGREEMENT_1			"We share mutual interests and goals.  Perhaps it would be best for both us if you broke your existing agreements with {player[2].country_name}."
DIP_DETAILS_REQUEST_BREAK_AGREEMENT_2			"We beg of you:  please break your agreements with {player[2].country_name}.  They are our enemy."
DIP_DETAILS_REQUEST_BREAK_AGREEMENT_3			"We disparage your associations with such rogue empires as {player[2].country_name}.  Break off any agreements you have with them.  Immediately."
DIP_DETAILS_REQUEST_BREAK_AGREEMENT_4			"Break all agreements you have with {player[2].country_name}.  Do this at once."
DIP_DETAILS_REQUEST_BREAK_AGREEMENT_EX_0		"In exchange, we must ask that you dissolve any agreements you currently have with {player[2].country_name}.  We would be most pleased by this gesture."
DIP_DETAILS_REQUEST_BREAK_AGREEMENT_EX_1		"In exchange, we must ask you, our compatriots, to nullify any pacts, treaties or agreements you currently have with {player[2].country_name}."
DIP_DETAILS_REQUEST_BREAK_AGREEMENT_EX_2		"In exchange, we implore you to end your existing agreements with {player[2].country_name}."
DIP_DETAILS_REQUEST_BREAK_AGREEMENT_EX_3		"In exchange, we ask that you terminate any existing agreements you have with {player[2].country_name}.  For the sake of your future, we urge you to comply with this request."
DIP_DETAILS_REQUEST_BREAK_AGREEMENT_EX_4		"In exchange, we demand that you void your existing agreements with {player[2].country_name}.  It is no longer in your best interest to side with them."

DIP_DETAILS_OFFER_STOP_RESEARCH_0			"We vow to stop researching {advance[0].name} and engage in other scientific pursuits."
DIP_DETAILS_OFFER_STOP_RESEARCH_1			"We are willing to cease all research on {advance[0].name}, in the interest of preserving our friendship."
DIP_DETAILS_OFFER_STOP_RESEARCH_2			"We will stop researching {advance[0].name} immediately."
DIP_DETAILS_OFFER_STOP_RESEARCH_3			"We agree to stop research on {advance[0].name}."
DIP_DETAILS_OFFER_STOP_RESEARCH_4			"We will stop research on {advance[0].name}."
DIP_DETAILS_OFFER_STOP_RESEARCH_EX_0			"In exchange, we will stop research on {advance[0].name}."
DIP_DETAILS_OFFER_STOP_RESEARCH_EX_1			"In exchange, we will end our research of {advance[0].name}."
DIP_DETAILS_OFFER_STOP_RESEARCH_EX_2			"In exchange, we promise to end our {advance[0].name} research immediately!  Please accept our apologies."
DIP_DETAILS_OFFER_STOP_RESEARCH_EX_3			"In exchange, we will shut down our research efforts in the field of {advance[0].name}."
DIP_DETAILS_OFFER_STOP_RESEARCH_EX_4			"In exchange, we'll end our {advance[0].name} research."
DIP_DETAILS_REQUEST_STOP_RESEARCH_0			"We must solemnly request that you stop any further {advance[0].name} research.  It is not a wise course of action for you."
DIP_DETAILS_REQUEST_STOP_RESEARCH_1			"We must ask you, a nation whom we regard highly, to stop researching {advance[0].name}."
DIP_DETAILS_REQUEST_STOP_RESEARCH_2			"We humbly request that you stop researching {advance[0].name}."
DIP_DETAILS_REQUEST_STOP_RESEARCH_3			"Your scientists are pursuing ill-advised goals.  Stop your research on {advance[0].name} at once."
DIP_DETAILS_REQUEST_STOP_RESEARCH_4			"End your research on {advance[0].name} NOW."
DIP_DETAILS_REQUEST_STOP_RESEARCH_EX_0			"In exchange, we request you stop researching {advance[0].name}."
DIP_DETAILS_REQUEST_STOP_RESEARCH_EX_1			"In exchange, we ask you to stop your {advance[0].name} research.  Your research causes us to question our high regard for you."
DIP_DETAILS_REQUEST_STOP_RESEARCH_EX_2			"In exchange, we plead with you to stop researching {advance[0].name}."
DIP_DETAILS_REQUEST_STOP_RESEARCH_EX_3			"In exchange, we must ask you to stop your {advance[0].name} research.  You are running the risk of angering us."
DIP_DETAILS_REQUEST_STOP_RESEARCH_EX_4			"In exchange, we demand you stop researching {advance[0].name}.  Comply swiftly."

DIP_DETAILS_OFFER_REDUCE_NUCLEAR_WEAPONS_0		"We are committed to a peaceful future for all nations.  Therefore, we will reduce our nuclear arsenal by {value[0].value} percent."
DIP_DETAILS_OFFER_REDUCE_NUCLEAR_WEAPONS_1		"For an empire as esteemed as yours, we are willing to reduce our nuclear weapons arsenal by {value[0].value} percent."
DIP_DETAILS_OFFER_REDUCE_NUCLEAR_WEAPONS_2		"We offer to reduce our nuclear weapons by {value[0].value} percent.  We pray that you find this sufficient."
DIP_DETAILS_OFFER_REDUCE_NUCLEAR_WEAPONS_3		"We agree to scale back our nuclear arsenal by {value[0].value} percent.  We know that the strength of our military frightens weak nations such as yours."
DIP_DETAILS_OFFER_REDUCE_NUCLEAR_WEAPONS_4		"Although we may regret it later, we intend to reduce our nuclear weapons arsenal by {value[0].value} percent."
DIP_DETAILS_OFFER_REDUCE_NUCLEAR_WEAPONS_EX_0		"In exchange, we commit to a {value[0].value} percent reduction in our nuclear weapons arsenal."
DIP_DETAILS_OFFER_REDUCE_NUCLEAR_WEAPONS_EX_1		"In exchange, we vow to honor our good relations by reducing our nuclear arsenal by {value[0].value} percent."
DIP_DETAILS_OFFER_REDUCE_NUCLEAR_WEAPONS_EX_2		"In exchange, we promise to immediately reduce our nuclear arms capacity by {value[0].value} percent."
DIP_DETAILS_OFFER_REDUCE_NUCLEAR_WEAPONS_EX_3		"In exchange, we will reduce our nuclear arsenal by exactly {value[0].value} percent.  Any further reduction would compromise our national security."
DIP_DETAILS_OFFER_REDUCE_NUCLEAR_WEAPONS_EX_4		"In exchange, we will reduce our nuclear arsenal by {value[0].value} percent."
DIP_DETAILS_REQUEST_REDUCE_NUCLEAR_WEAPONS_0		"We are committed to a peaceful world.  Please reduce your nuclear arsenal by {value[0].value} percent so that our children can grow up free from the fear of the apocalypse."
DIP_DETAILS_REQUEST_REDUCE_NUCLEAR_WEAPONS_1		"We kindly ask that you reduce your nuclear weapons capability by {value[0].value} percent."
DIP_DETAILS_REQUEST_REDUCE_NUCLEAR_WEAPONS_2		"We humbly request that you reduce your nuclear arsenal by {value[0].value} percent.  We hope we are not asking too much of you."
DIP_DETAILS_REQUEST_REDUCE_NUCLEAR_WEAPONS_3		"We strongly urge you to reduce your nuclear arsenal by {value[0].value} percent."
DIP_DETAILS_REQUEST_REDUCE_NUCLEAR_WEAPONS_4		"We demand a {value[0].value} percent reduction in your nuclear arsenal."
DIP_DETAILS_REQUEST_REDUCE_NUCLEAR_WEAPONS_EX_0		"In exchange, we request you reduce your nuclear arsenal by {value[0].value} percent."
DIP_DETAILS_REQUEST_REDUCE_NUCLEAR_WEAPONS_EX_1		"In exchange, we ask that you honor a friendly request to reduce your nuclear weapons arsenal by {value[0].value} percent."
DIP_DETAILS_REQUEST_REDUCE_NUCLEAR_WEAPONS_EX_2		"In exchange, we solemnly request you reduce your nuclear arsenal by {value[0].value} percent.  Our citizens live in fear of you."
DIP_DETAILS_REQUEST_REDUCE_NUCLEAR_WEAPONS_EX_3		"In exchange, we insist on a {value[0].value} percent reduction in your nuclear weapons arsenal.  Do not refuse us."
DIP_DETAILS_REQUEST_REDUCE_NUCLEAR_WEAPONS_EX_4		"In exchange, we demand you decommission {value[0].value} percent of your nuclear weapons.  We expect nothing but full cooperation from you."

DIP_DETAILS_OFFER_REDUCE_BIO_WEAPONS_0			"As an olive branch, we pledge to reduce our biological weapons arsenal by {value[0].value} percent."
DIP_DETAILS_OFFER_REDUCE_BIO_WEAPONS_1			"In the spirit of good relations between empires, we offer a {value[0].value} percent reduction in our biological weapons arsenal."
DIP_DETAILS_OFFER_REDUCE_BIO_WEAPONS_2			"In the interest of winning favor with a powerful empire such as yours, we will reduce by {value[0].value} percent our biological weapons."
DIP_DETAILS_OFFER_REDUCE_BIO_WEAPONS_3			"We know that our nation's armed forces are intimidating.  Therefore, we will reduce our bio-weapons arsenal by {value[0].value} percent."
DIP_DETAILS_OFFER_REDUCE_BIO_WEAPONS_4			"We will reduce our biological weapons by {value[0].value} percent.  This should be enough to quell your fears."
DIP_DETAILS_OFFER_REDUCE_BIO_WEAPONS_EX_0		"In exchange, we pledge a {value[0].value} percent reduction in our bio-weapons."
DIP_DETAILS_OFFER_REDUCE_BIO_WEAPONS_EX_1		"In exchange, we will gladly reduce our biological weapons arsenal by {value[0].value} percent."
DIP_DETAILS_OFFER_REDUCE_BIO_WEAPONS_EX_2		"In exchange, we will make every effort to reduce the number of biological weapons we have by {value[0].value} percent."
DIP_DETAILS_OFFER_REDUCE_BIO_WEAPONS_EX_3		"In exchange, we will reduce our bio-weapon arsenal by {value[0].value} percent.  This should be sufficient to satisfy you."
DIP_DETAILS_OFFER_REDUCE_BIO_WEAPONS_EX_4		"In exchange, we will scale back our bio-weapon arsenal by {value[0].value} percent."
DIP_DETAILS_REQUEST_REDUCE_BIO_WEAPONS_0		"We officially request you reduce your bio-weapons arsenal by {value[0].value} percent."
DIP_DETAILS_REQUEST_REDUCE_BIO_WEAPONS_1		"We kindly request a {value[0].value} percent reduction in your biological weapons arsenal."
DIP_DETAILS_REQUEST_REDUCE_BIO_WEAPONS_2		"We humbly ask that you reduce your bio-weapons arsenal by {value[0].value} percent."
DIP_DETAILS_REQUEST_REDUCE_BIO_WEAPONS_3		"We insist you scale back your biological warfare arsenal by a factor of {value[0].value} percent."
DIP_DETAILS_REQUEST_REDUCE_BIO_WEAPONS_4		"We demand a {value[0].value} percent reduction in your biological weapons arsenal."
DIP_DETAILS_REQUEST_REDUCE_BIO_WEAPONS_EX_0		"In exchange, we would like to see a {value[0].value} percent reduction in your biological weapons arsenal."
DIP_DETAILS_REQUEST_REDUCE_BIO_WEAPONS_EX_1		"In exchange, we request you reduce your arsenal of bio-weapons by {value[0].value} percent."
DIP_DETAILS_REQUEST_REDUCE_BIO_WEAPONS_EX_2		"In exchange, we implore you to minimize the threat to our livelihood your biological weapons represent and reduce your arsenal by {value[0].value} percent."
DIP_DETAILS_REQUEST_REDUCE_BIO_WEAPONS_EX_3		"In exchange, we emphatically urge you to scale back your bio-weapons arsenal by {value[0].value} percent."
DIP_DETAILS_REQUEST_REDUCE_BIO_WEAPONS_EX_4		"In exchange, we demand a {value[0].value} percent reduction of bio-weapons in your arsenal.  This is a non-negotiable request."

DIP_DETAILS_OFFER_REDUCE_NANO_WEAPONS_0			"In the interest of peace, we will scale back our nano-tech arsenal by {value[0].value} percent."
DIP_DETAILS_OFFER_REDUCE_NANO_WEAPONS_1			"In the interest of friendship, we vow to reduce our nano-tech weapons by {value[0].value} percent."
DIP_DETAILS_OFFER_REDUCE_NANO_WEAPONS_2			"We will reduce our nano-tech weapons by {value[0].value} percent.  We do not want to upset you with the threat of unconventional warfare."
DIP_DETAILS_OFFER_REDUCE_NANO_WEAPONS_3			"We are willing to reduce our nano-tech arsenal by {value[0].value} percent, if it makes weak empires such as yours feel more comfortable."
DIP_DETAILS_OFFER_REDUCE_NANO_WEAPONS_4			"We will reduce nano-tech weapons by {value[0].value} percent.  Do not ask for more than that."
DIP_DETAILS_OFFER_REDUCE_NANO_WEAPONS_EX_0		"In exchange, we will make the world a safer place by reducing our nano-tech weapons by {value[0].value} percent."
DIP_DETAILS_OFFER_REDUCE_NANO_WEAPONS_EX_1		"In exchange, we commit to a more peaceful world by reducing our nano-tech weapons {value[0].value} percent."
DIP_DETAILS_OFFER_REDUCE_NANO_WEAPONS_EX_2		"In exchange, we promise to reduce our nano-tech arsenal by {value[0].value} percent.  We hope this is enough to meet your expectations."
DIP_DETAILS_OFFER_REDUCE_NANO_WEAPONS_EX_3		"In exchange, we will set an example for all by reducing our nano-technological weapons arsenal by {value[0].value} percent."
DIP_DETAILS_OFFER_REDUCE_NANO_WEAPONS_EX_4		"In exchange, we will reduce our nano-tech arsenal by {value[0].value} percent."
DIP_DETAILS_REQUEST_REDUCE_NANO_WEAPONS_0		"We request a {value[0].value} percent reduction in your nano-tech arsenal."
DIP_DETAILS_REQUEST_REDUCE_NANO_WEAPONS_1		"In the spirit of friendship, we request a {value[0].value} percent reduction in your nano-technological weapons arsenal."
DIP_DETAILS_REQUEST_REDUCE_NANO_WEAPONS_2		"We ask that a great empire such as yours show restraint and mercy by reducing your nano-tech arsenal {value[0].value} percent."
DIP_DETAILS_REQUEST_REDUCE_NANO_WEAPONS_3		"We think it is best if you scale back your nano-tech weapon arsenal immediately.  A reduction of {value[0].value} percent will be sufficient."
DIP_DETAILS_REQUEST_REDUCE_NANO_WEAPONS_4		"We demand you reduce your nano-tech weapons arsenal by {value[0].value} percent.  We do not want to ask for this again."
DIP_DETAILS_REQUEST_REDUCE_NANO_WEAPONS_EX_0		"In exchange, we ask for a {value[0].value} percent reduction in your nano-technological weapons.  Peace and safety must prevail in this world."
DIP_DETAILS_REQUEST_REDUCE_NANO_WEAPONS_EX_1		"we ask for you to reduce your nano-tech weapon arsenal.  A reduction of {value[0].value} percent should amiably satisfy our request."
DIP_DETAILS_REQUEST_REDUCE_NANO_WEAPONS_EX_2		"In exchange, we must ask for your mercy.  Please reduce your nano-tech weapons arsenal by {value[0].value} percent."
DIP_DETAILS_REQUEST_REDUCE_NANO_WEAPONS_EX_3		"In exchange, we insist on a {value[0].value} percent reduction in your nano-tech weapons arsenal.  Please do not make us take action."
DIP_DETAILS_REQUEST_REDUCE_NANO_WEAPONS_EX_4		"In exchange, we demand a {value[0].value} percent reduction of nano-technological weapons in your arsenal.  Do this and we will not soon forget your willingness to comply."

DIP_DETAILS_OFFER_GIVE_ADVANCE_0			"We offer you {advance[0].name}, and hope you recognize the kind gesture this gift represents."
DIP_DETAILS_OFFER_GIVE_ADVANCE_1			"As a gesture of friendship, we offer to give your nation the {advance[0].name} advance."
DIP_DETAILS_OFFER_GIVE_ADVANCE_2			"We humbly offer you {advance[0].name}.  We hope it pleases you."
DIP_DETAILS_OFFER_GIVE_ADVANCE_3			"Because we are so generous, we offer to give you {advance[0].name}."
DIP_DETAILS_OFFER_GIVE_ADVANCE_4			"We can give you the secret of {advance[0].name}.  This is more than generous."
DIP_DETAILS_OFFER_GIVE_ADVANCE_EX_0			"In exchange, we will give you {advance[0].name} out of the kindness of our hearts."
DIP_DETAILS_OFFER_GIVE_ADVANCE_EX_1			"In exchange, we will share our discovery of {advance[0].name} with you so that your civilization may advance further."
DIP_DETAILS_OFFER_GIVE_ADVANCE_EX_2			"In exchange, we will offer you our research in the field of {advance[0].name} as a token of our esteem."
DIP_DETAILS_OFFER_GIVE_ADVANCE_EX_3			"In exchange, we will reveal {advance[0].name} to you.  It will certainly be ages before you discover it on your own!"
DIP_DETAILS_OFFER_GIVE_ADVANCE_EX_4			"In exchange, we will let you in on the secret to {advance[0].name}.  That is all!"
DIP_DETAILS_REQUEST_GIVE_ADVANCE_0			"What nation would keep its scientific achievements secret for so long?  Certainly not one such as yours.  Please share with us your research on {advance[0].name} with us."
DIP_DETAILS_REQUEST_GIVE_ADVANCE_1			"As friendly nations, we should strive to help each other succeed.  Would you share your research on {advance[0].name} with us?"
DIP_DETAILS_REQUEST_GIVE_ADVANCE_2			"Could you share with us the discovery of {advance[0].name} and, through your kind stewardship, allow us to follow in your footsteps?"
DIP_DETAILS_REQUEST_GIVE_ADVANCE_3			"Grant us the secret to your discovery of {advance[0].name} if you know what's best for you.  Your generosity will be well regarded."
DIP_DETAILS_REQUEST_GIVE_ADVANCE_4			"We demand that you give us {advance[0].name} at once!!  Such precious information should not be hoarded by a nation such as yours."
DIP_DETAILS_REQUEST_GIVE_ADVANCE_EX_0			"In exchange, we request you make {advance[0].name} available to our nation so that we may enjoy it as well."
DIP_DETAILS_REQUEST_GIVE_ADVANCE_EX_1			"In exchange, we request that you share {advance[0].name} with us, as a gesture of friendship."
DIP_DETAILS_REQUEST_GIVE_ADVANCE_EX_2			"In exchange, we hope that your boundless generosity will allow you to divulge the secrets of {advance[0].name} so that we may also enjoy its benefits."
DIP_DETAILS_REQUEST_GIVE_ADVANCE_EX_3			"In exchange, we ask that you give us {advance[0].name} without delay."
DIP_DETAILS_REQUEST_GIVE_ADVANCE_EX_4			"In exchange, we firmly demand that you give us all that you know about {advance[0].name}.  Your nation is incapable of fully exploiting such a discovery, and has no right to hoard it."

DIP_DETAILS_OFFER_GIVE_GOLD_0				"We offer you {gold[0].value} gold so that you may share in our prosperity."
DIP_DETAILS_OFFER_GIVE_GOLD_1				"Honored friend, we gladly offer an aid package of {gold[0].value} gold as a symbol of our goodwill."
DIP_DETAILS_OFFER_GIVE_GOLD_2				"We happily offer aid in the form of {gold[0].value} gold to a nation such as yours."
DIP_DETAILS_OFFER_GIVE_GOLD_3				"We will part with as much as {gold[0].value} gold.  Don't get used to it."
DIP_DETAILS_OFFER_GIVE_GOLD_4				"We'll give you {gold[0].value} gold.  This is more than generous."
DIP_DETAILS_OFFER_GIVE_GOLD_EX_0			"In exchange, we will grant you an aid package of {gold[0].value} gold."
DIP_DETAILS_OFFER_GIVE_GOLD_EX_1			"In exchange, and in the spirit of sharing the wealth, we offer you {gold[0].value} gold."
DIP_DETAILS_OFFER_GIVE_GOLD_EX_2			"In exchange, we humbly offer aid in the amount of {gold[0].value} gold.  We hope this is enough to please you."
DIP_DETAILS_OFFER_GIVE_GOLD_EX_3			"In exchange, we offer you {gold[0].value} gold as aid."
DIP_DETAILS_OFFER_GIVE_GOLD_EX_4			"In exchange, we will give you an aid package of {gold[0].value} gold.  This should be sufficient."
DIP_DETAILS_REQUEST_GIVE_GOLD_0				"Won't a generous and prosperous nation such as yours grant us aid in the form of {gold[0].value} gold to help us weather some rough times?"
DIP_DETAILS_REQUEST_GIVE_GOLD_1				"We call upon your kindness to grant us an aid package of {gold[0].value} gold.  Such a gift would be a testament to the goodwill our nation's share."
DIP_DETAILS_REQUEST_GIVE_GOLD_2				"We beseech you to have mercy on us in our time of great need by giving us aid in the form of {gold[0].value} gold."
DIP_DETAILS_REQUEST_GIVE_GOLD_3				"Nations as great as ours do not come cheap.  We ask that you give us {gold[0].value} gold."
DIP_DETAILS_REQUEST_GIVE_GOLD_4				"Give us aid in the form of {gold[0].value} gold or you will suffer our wrath.  Do not test our patience!"
DIP_DETAILS_REQUEST_GIVE_GOLD_EX_0			"In exchange, we request {gold[0].value} gold to strengthen the relationship between our great nations."
DIP_DETAILS_REQUEST_GIVE_GOLD_EX_1			"In exchange, we ask that you kindly give our nation aid in the form of {gold[0].value} gold as a gesture of goodwill."
DIP_DETAILS_REQUEST_GIVE_GOLD_EX_2			"In exchange, we implore you to give us {gold[0].value} gold so that we may continue to provide for the children of our nation."
DIP_DETAILS_REQUEST_GIVE_GOLD_EX_3			"In exchange, we ask for {gold[0].value} gold for having to deal with a nation as worthless as yours."
DIP_DETAILS_REQUEST_GIVE_GOLD_EX_4			"In exchange, we demand {gold[0].value} gold as proof of your devotion to us."

DIP_DETAILS_OFFER_GIVE_ANNUAL_GOLD_0			"We offer you tribute in the amount of {gold[0].value} gold every turn, so that your nation may continue to prosper."
DIP_DETAILS_OFFER_GIVE_ANNUAL_GOLD_1			"Because we are friendly nations, we offer your nation tribute of {gold[0].value} every turn."
DIP_DETAILS_OFFER_GIVE_ANNUAL_GOLD_2			"We offer a tribute of {gold[0].value} every turn.  We hope that this commitment of resources may win us favor with your nation."
DIP_DETAILS_OFFER_GIVE_ANNUAL_GOLD_3			"We offer you a tribute of {gold[0].value} gold every turn."
DIP_DETAILS_OFFER_GIVE_ANNUAL_GOLD_4			"We will grant you tribute of {gold[0].value} gold every turn."
DIP_DETAILS_OFFER_GIVE_ANNUAL_GOLD_EX_0			"In exchange, we will give you a tribute of {gold[0].value} gold every turn, in order that your empire may advance."
DIP_DETAILS_OFFER_GIVE_ANNUAL_GOLD_EX_1			"In exchange, we happily offer a tribute of {gold[0].value} gold every turn to a nation as esteemed as yours."
DIP_DETAILS_OFFER_GIVE_ANNUAL_GOLD_EX_2			"In exchange, we respectfully offer up a tribute of {gold[0].value} gold every turn.  We hope this is satisfactory."
DIP_DETAILS_OFFER_GIVE_ANNUAL_GOLD_EX_3			"In exchange, we'll part with {gold[0].value} gold every turn.  As a tribute, it is more than enough."
DIP_DETAILS_OFFER_GIVE_ANNUAL_GOLD_EX_4			"In exchange, we'll give you tribute of {gold[0].value} gold every turn.  You are scarcely worthy of such generosity!"
DIP_DETAILS_REQUEST_GIVE_ANNUAL_GOLD_0			"We ask for a tribute of {gold[0].value} gold every turn.  Your regard with us will increase as a result."
DIP_DETAILS_REQUEST_GIVE_ANNUAL_GOLD_1			"We ask you to pay tribute of {gold[0].value} gold every turn, so that our nation may enjoy prosperity.  We come in the spirit of goodwill and friendship."
DIP_DETAILS_REQUEST_GIVE_ANNUAL_GOLD_2			"We humbly request tribute in the amount of {gold[0].value} gold every turn.  Please grant us mercy in our time of need."
DIP_DETAILS_REQUEST_GIVE_ANNUAL_GOLD_3			"We require a tribute of {gold[0].value} gold every turn for tolerating your existence."
DIP_DETAILS_REQUEST_GIVE_ANNUAL_GOLD_4			"We demand {gold[0].value} gold every turn as tribute.  Comply!"
DIP_DETAILS_REQUEST_GIVE_ANNUAL_GOLD_EX_0		"In exchange, we must ask for tribute.  {gold[0].value} gold every turn would be an expression of gratitude not soon forgotten by us."
DIP_DETAILS_REQUEST_GIVE_ANNUAL_GOLD_EX_1		"In exchange, we request a tribute of {gold[0].value} gold every turn.  Our friendship may very well depend on this."
DIP_DETAILS_REQUEST_GIVE_ANNUAL_GOLD_EX_2		"In exchange, we feel compelled to beg for a tribute of {gold[0].value} gold every turn.  Please have mercy on us."
DIP_DETAILS_REQUEST_GIVE_ANNUAL_GOLD_EX_3		"In exchange, we urge you to take steps to win our favor.  A tribute of {gold[0].value} gold every turn will go a long way towards that end."
DIP_DETAILS_REQUEST_GIVE_ANNUAL_GOLD_EX_4		"In exchange, we demand {gold[0].value} gold every turn as tribute.  Your devotion to us will be measured by the swiftness of your compliance."

DIP_DETAILS_OFFER_REDUCE_POLLUTION_0			"We offer to reduce the pollution levels in our empire to {value[0].value} p.u. or below.  We are committed to a clean environment."
DIP_DETAILS_OFFER_REDUCE_POLLUTION_1			"We offer to make the world a better place by reducing our empire's pollution levels to {value[0].value} p.u. or below."
DIP_DETAILS_OFFER_REDUCE_POLLUTION_2			"We pledge to reduce pollution levels to {value[0].value} p.u. or below in order to please our neighbors."
DIP_DETAILS_OFFER_REDUCE_POLLUTION_3			"We will clean up our cities and reduce overall pollution to {value[0].value} p.u. or below."
DIP_DETAILS_OFFER_REDUCE_POLLUTION_4			"We will reduce pollution to {value[0].value} p.u. or below.  This should be enough for you."
DIP_DETAILS_OFFER_REDUCE_POLLUTION_EX_0			"In exchange, we will gladly reduce pollution in our empire to {value[0].value} p.u. or below."
DIP_DETAILS_OFFER_REDUCE_POLLUTION_EX_1			"In exchange, we will make every effort to reduce pollution to {value[0].value} p.u. or below.  We are willing to share the burden of ecological responsibility."
DIP_DETAILS_OFFER_REDUCE_POLLUTION_EX_2			"In exchange, we will swiftly reduce our pollution level to {value[0].value} p.u. or below in order to meet your standards."
DIP_DETAILS_OFFER_REDUCE_POLLUTION_EX_3			"In exchange, we'll cut our own pollution levels to {value[0].value} p.u. or below.  What more could you ask for?"
DIP_DETAILS_OFFER_REDUCE_POLLUTION_EX_4			"In exchange, we will reduce pollution to {value[0].value} p.u. or below.  This is our final offer."
DIP_DETAILS_REQUEST_REDUCE_POLLUTION_0			"We request you demonstrate a commitment to a cleaner world.  Reduce your empire's pollution level to {value[0].value} p.u. or below."
DIP_DETAILS_REQUEST_REDUCE_POLLUTION_1			"We ask you, as friends, to pursue a reduction in your nation's pollution levels.  {value[0].value} p.u. or below should be sufficient."
DIP_DETAILS_REQUEST_REDUCE_POLLUTION_2			"We beseech you:  reduce your great empire's pollution to {value[0].value} or below!  Our future depends on it."
DIP_DETAILS_REQUEST_REDUCE_POLLUTION_3			"We strongly urge you to reduce your pollution levels to {value[0].value} p.u. across your empire.  Your filthy habits are taxing the world's resources."
DIP_DETAILS_REQUEST_REDUCE_POLLUTION_4			"Reduce your empire's pollution levels to {value[0].value} p.u. or below!  We can no longer tolerate such disregard for the environment!"
DIP_DETAILS_REQUEST_REDUCE_POLLUTION_EX_0		"In exchange, we ask for a reduction in your empire's pollution to {value[0].value} p.u. or below.  Our world must be clean in order to prosper."
DIP_DETAILS_REQUEST_REDUCE_POLLUTION_EX_1		"In exchange, we implore you, as a friendly nation, to reduce your pollution levels to {value[0].value} p.u. or less."
DIP_DETAILS_REQUEST_REDUCE_POLLUTION_EX_2		"In exchange, we humbly request that you reduce pollution in your empire to {value[0].value} p.u. or less.  Our children will thank you."
DIP_DETAILS_REQUEST_REDUCE_POLLUTION_EX_3		"In exchange, we must insist on a reduction in pollution to {value[0].value} p.u. or less across your empire.  Your people will not prevail with such a disregard for life."
DIP_DETAILS_REQUEST_REDUCE_POLLUTION_EX_4		"In exchange, we demand a reduction of pollution levels in your empire!  A reduction to {value[0].value} p.u. or less is the minimum we will accept!"

DIP_DETAILS_OFFER_MAP_0					"We offer our map, so that you may share the benefits of our exploration."
DIP_DETAILS_OFFER_MAP_1					"Friendly nation, we offer our map as a indicator of our high regard for you."
DIP_DETAILS_OFFER_MAP_2					"We hope that offering our map is enough to satisfy a nation as great as yours."
DIP_DETAILS_OFFER_MAP_3					"We will reveal our map to you, so that you can bask in the greatness that is our nation!"
DIP_DETAILS_OFFER_MAP_4					"We offer our map, knowing full well that you are far too foolish to put it to good use."
DIP_DETAILS_OFFER_MAP_EX_0				"In exchange, we will grant you full access to our map, so that you may know the bounds of our empire."
DIP_DETAILS_OFFER_MAP_EX_1				"In exchange, we offer our map to you, in the spirit of friendship."
DIP_DETAILS_OFFER_MAP_EX_2				"In exchange, we humbly offer our map."
DIP_DETAILS_OFFER_MAP_EX_3				"In exchange, we offer you the privilege of seeing our maps.  Perhaps they will be of some use to you."
DIP_DETAILS_OFFER_MAP_EX_4				"In exchange, we'll let you see our maps."
DIP_DETAILS_REQUEST_MAP_0				"Would you grant us your map so that we can benefit from the labors of your intrepid explorers?"
DIP_DETAILS_REQUEST_MAP_1				"Friend, would you be so kind as to share the fruits of your exploration with us by giving us your map?"
DIP_DETAILS_REQUEST_MAP_2				"Would you grant us access to your map so that we may see the extent of your extraordinary empire?"
DIP_DETAILS_REQUEST_MAP_3				"Show us your map so that we may know the extent of your empire."
DIP_DETAILS_REQUEST_MAP_4				"Reveal your puny nation to us at once!!  Show us your map!!"
DIP_DETAILS_REQUEST_MAP_EX_0				"In exchange, we request access to your nation's map."
DIP_DETAILS_REQUEST_MAP_EX_1				"In exchange, we request that you reveal your map to us, so that we can share in the benefits of your nation's exploration."
